UnixTime,102,103,105,107,10C,10D,207,36F05
2374,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2375,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2376,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2377,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2378,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2379,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2380,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2381,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2382,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2383,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2384,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2385,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2386,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2387,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2388,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2389,平飞,静止,向右下降飞行,静止,静止,静止,静止,静止
2390,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2391,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2392,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2393,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2394,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2395,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2396,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2397,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2398,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2399,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2400,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2401,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2402,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2403,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2404,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2405,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2406,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2407,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2408,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2409,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2410,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2411,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2412,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2413,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2414,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2415,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2416,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2417,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2418,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2419,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2420,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2421,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2422,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2423,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2424,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2425,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2426,平飞,静止,向左上升飞行,静止,静止,静止,静止,静止
2427,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2428,平飞,静止,向左下降飞行,静止,静止,静止,静止,静止
2429,平飞,静止,向左飞行,静止,静止,静止,静止,静止
2430,平飞,静止,静止,静止,静止,静止,静止,静止
2431,平飞,静止,静止,静止,静止,静止,静止,静止
2432,平飞,静止,静止,静止,静止,静止,静止,静止
2433,平飞,静止,静止,静止,静止,静止,静止,静止
2434,平飞,静止,静止,静止,静止,静止,静止,静止
2435,平飞,静止,静止,静止,静止,静止,静止,静止
2436,平飞,静止,静止,静止,静止,静止,静止,静止
2437,平飞,静止,静止,静止,静止,静止,静止,静止
2438,平飞,静止,静止,静止,静止,静止,静止,静止
2439,平飞,静止,静止,静止,静止,静止,静止,静止
2440,平飞,静止,静止,静止,静止,静止,静止,静止
2441,平飞,静止,静止,静止,静止,静止,静止,静止
2442,平飞,静止,静止,静止,静止,静止,静止,静止
2443,平飞,静止,静止,静止,静止,静止,静止,静止
2444,平飞,静止,静止,静止,静止,静止,静止,静止
2445,平飞,静止,静止,静止,静止,静止,静止,静止
2446,平飞,静止,静止,静止,静止,静止,静止,静止
2447,平飞,静止,静止,静止,静止,静止,静止,静止
2448,平飞,静止,静止,静止,静止,静止,静止,静止
2449,平飞,静止,静止,静止,静止,静止,静止,静止
2450,平飞,静止,静止,静止,静止,静止,静止,静止
2451,平飞,静止,静止,静止,静止,静止,静止,静止
2452,平飞,静止,静止,静止,静止,静止,静止,静止
2453,平飞,静止,静止,静止,静止,静止,静止,静止
2454,平飞,静止,静止,静止,静止,静止,静止,静止
2455,平飞,静止,静止,静止,静止,静止,静止,静止
2456,平飞,静止,静止,静止,静止,静止,静止,静止
2457,平飞,静止,静止,静止,静止,静止,静止,静止
2458,平飞,静止,静止,静止,静止,静止,静止,静止
2459,平飞,静止,静止,静止,静止,静止,静止,静止
2460,平飞,静止,静止,静止,静止,静止,静止,静止
2461,平飞,静止,静止,静止,静止,静止,静止,静止
2462,平飞,静止,静止,静止,静止,静止,静止,静止
2463,平飞,静止,静止,静止,静止,静止,静止,静止
2464,平飞,静止,静止,静止,静止,静止,静止,静止
2465,平飞,静止,静止,静止,静止,静止,静止,静止
2466,平飞,静止,静止,静止,静止,静止,静止,静止
2467,平飞,静止,静止,静止,静止,静止,静止,静止
2468,平飞,静止,静止,静止,静止,静止,静止,静止
2469,平飞,静止,静止,静止,静止,静止,静止,静止
2470,平飞,静止,静止,静止,静止,静止,静止,静止
2471,平飞,静止,静止,静止,静止,静止,静止,静止
2472,平飞,静止,静止,静止,静止,静止,静止,静止
2473,平飞,静止,静止,静止,静止,静止,静止,静止
2474,平飞,静止,静止,静止,静止,静止,静止,静止
2475,平飞,静止,静止,静止,静止,静止,静止,平飞
2476,平飞,静止,静止,静止,静止,静止,静止,平飞
2477,平飞,静止,静止,静止,静止,静止,静止,平飞
2478,平飞,静止,静止,静止,静止,静止,静止,平飞
2479,平飞,静止,静止,静止,静止,静止,静止,平飞
2480,平飞,静止,静止,静止,静止,静止,静止,平飞
2481,平飞,静止,静止,静止,静止,静止,静止,平飞
2482,平飞,静止,静止,静止,静止,静止,静止,平飞
2483,平飞,静止,静止,静止,静止,静止,静止,平飞
2484,平飞,静止,静止,静止,静止,静止,静止,平飞
2485,平飞,静止,静止,静止,静止,静止,静止,平飞
2486,平飞,静止,静止,静止,静止,静止,静止,平飞
2487,平飞,静止,静止,静止,静止,静止,静止,平飞
2488,平飞,静止,静止,静止,静止,静止,静止,平飞
2489,平飞,静止,静止,静止,静止,静止,静止,平飞
2490,平飞,静止,静止,静止,静止,静止,静止,平飞
2491,平飞,静止,静止,静止,静止,静止,静止,平飞
2492,平飞,静止,静止,静止,静止,静止,静止,平飞
2493,平飞,静止,静止,静止,静止,静止,静止,平飞
2494,平飞,静止,静止,静止,静止,静止,静止,平飞
2495,平飞,静止,静止,静止,静止,静止,静止,平飞
2496,平飞,静止,静止,静止,静止,静止,静止,平飞
